source,name,label,state
tess,OAF_thumb_sad,sad,train
meld_part1,dia175_utt10,surprise,train
crema_d,1001_TSI_NEU_XX,neutral,train
meld_part1,dia623_utt4,happy,train
meld_part1,dia327_utt7,neutral,train
meld_part1,dia725_utt2,happy,train
meld_part3,dia126_utt1,happy,train
crema_d,1076_IWL_FEA_XX,fear,train
crema_d,1027_TIE_SAD_XX,sad,train
meld_part1,dia689_utt3,neutral,train
tess,YAF_nice_fear,fear,train
crema_d,1046_DFA_DIS_XX,disgust,train
crema_d,1017_ITH_HAP_XX,happy,train
tess,OAF_knock_fear,fear,train
crema_d,1031_IEO_HAP_LO,happy,train
meld_part1,dia168_utt11,angry,train
crema_d,1046_IWL_NEU_XX,neutral,train
crema_d,1006_IWL_FEA_XX,fear,train
meld_part1,dia991_utt14,happy,train
tess,YAF_germ_happy,happy,train
ravdess,03-01-06-01-01-02-13,fear,train
meld_part1,dia538_utt6,happy,train
crema_d,1012_DFA_HAP_XX,happy,train
meld_part1,dia594_utt2,sad,train
meld_part1,dia1002_utt1,happy,train
meld_part1,dia1032_utt0,neutral,train
meld_part3,dia16_utt2,neutral,train
meld_part1,dia589_utt8,happy,train
meld_part1,dia802_utt2,neutral,train
crema_d,1088_IEO_FEA_HI,fear,train
meld_part3,dia196_utt10,neutral,train
meld_part1,dia486_utt1,neutral,train
meld_part1,dia752_utt3,neutral,train
tess,OAF_youth_sad,sad,train
crema_d,1003_IWL_FEA_XX,fear,train
meld_part1,dia675_utt1,happy,train
meld_part3,dia0_utt1,angry,train
meld_part3,dia56_utt7,happy,train
meld_part1,dia463_utt11,neutral,train
crema_d,1038_TAI_ANG_XX,angry,train
meld_part1,dia623_utt5,happy,train
meld_part3,dia278_utt12,neutral,train
crema_d,1017_IWW_NEU_XX,neutral,train
meld_part1,dia860_utt12,neutral,train
meld_part1,dia1030_utt3,sad,train
tess,OAF_fall_sad,sad,train
meld_part1,dia111_utt1,fear,train
tess,YAF_pass_ps,surprise,train
meld_part3,dia184_utt13,neutral,train
tess,YAF_book_fear,fear,train
crema_d,1073_IWL_HAP_XX,happy,train
meld_part1,dia412_utt12,neutral,train
crema_d,1063_TSI_FEA_XX,fear,train
meld_part1,dia148_utt9,neutral,train
meld_part1,dia709_utt0,happy,train
crema_d,1054_MTI_FEA_XX,fear,train
crema_d,1031_IEO_DIS_HI,disgust,train
meld_part1,dia672_utt6,happy,train
meld_part3,dia140_utt4,neutral,train
meld_part1,dia182_utt6,angry,train
meld_part1,dia821_utt2,neutral,train
ravdess,03-01-08-02-02-01-11,surprise,train
meld_part1,dia73_utt6,surprise,train
meld_part1,dia753_utt2,happy,train
crema_d,1021_IOM_FEA_XX,fear,train
crema_d,1047_TSI_DIS_XX,disgust,train
crema_d,1057_TAI_NEU_XX,neutral,train
meld_part2,dia19_utt13,angry,train
meld_part1,dia351_utt6,fear,train
tess,YAF_dog_angry,angry,train
meld_part1,dia833_utt4,angry,train
crema_d,1088_IWW_FEA_XX,fear,train
meld_part2,dia1_utt8,neutral,train
meld_part1,dia405_utt3,angry,train
crema_d,1068_MTI_DIS_XX,disgust,train
meld_part1,dia976_utt7,neutral,train
meld_part1,dia630_utt11,neutral,train
meld_part1,dia32_utt1,neutral,train
meld_part1,dia549_utt7,sad,train
meld_part1,dia192_utt3,happy,train
meld_part1,dia232_utt17,neutral,train
crema_d,1012_IWW_HAP_XX,happy,train
meld_part1,dia953_utt0,neutral,train
crema_d,1084_TAI_FEA_XX,fear,train
meld_part3,dia273_utt0,neutral,train
meld_part1,dia986_utt2,happy,train
crema_d,1015_IEO_SAD_HI,sad,train
meld_part1,dia663_utt3,happy,train
meld_part1,dia552_utt1,neutral,train
meld_part1,dia281_utt4,surprise,train
crema_d,1044_IEO_FEA_MD,fear,train
crema_d,1078_IEO_HAP_HI,happy,train
crema_d,1017_WSI_FEA_XX,fear,train
meld_part1,dia64_utt5,happy,train
crema_d,1083_TIE_NEU_XX,neutral,train
meld_part3,dia17_utt6,angry,train
meld_part1,dia496_utt0,neutral,train
crema_d,1052_IOM_NEU_XX,neutral,train
crema_d,1043_ITS_SAD_XX,sad,train
crema_d,1063_ITS_NEU_XX,neutral,train
crema_d,1013_TAI_HAP_XX,happy,train
ravdess,03-01-07-02-02-01-20,disgust,train
meld_part1,dia996_utt20,sad,train
meld_part1,dia477_utt0,neutral,train
ravdess,03-01-06-01-02-02-17,fear,train
meld_part3,dia156_utt10,sad,train
meld_part1,dia448_utt6,angry,train
meld_part1,dia1016_utt7,happy,train
meld_part3,dia240_utt12,surprise,train
crema_d,1033_IWW_FEA_XX,fear,train
meld_part2,dia71_utt1,neutral,train
crema_d,1002_IOM_FEA_XX,fear,train
meld_part1,dia214_utt4,neutral,train
crema_d,1023_IEO_HAP_HI,happy,train
crema_d,1052_TAI_SAD_XX,sad,train
crema_d,1046_IWW_SAD_XX,sad,train
crema_d,1036_IWW_DIS_XX,disgust,train
crema_d,1079_IWW_HAP_XX,happy,train
crema_d,1030_IEO_SAD_LO,sad,train
tess,YAF_haze_disgust,disgust,train
meld_part1,dia785_utt0,neutral,train
meld_part1,dia776_utt0,happy,train
meld_part1,dia593_utt4,sad,train
crema_d,1015_IWW_ANG_XX,angry,train
meld_part1,dia755_utt4,neutral,train
meld_part1,dia245_utt14,surprise,train
meld_part1,dia237_utt10,neutral,train
meld_part1,dia759_utt6,neutral,train
crema_d,1080_MTI_HAP_XX,happy,train
meld_part1,dia861_utt2,sad,train
tess,YAF_gaze_neutral,neutral,train
meld_part1,dia203_utt5,neutral,train
crema_d,1055_DFA_SAD_XX,sad,train
meld_part3,dia187_utt3,happy,train
crema_d,1006_TSI_NEU_XX,neutral,train
crema_d,1029_IEO_DIS_MD,disgust,train
tess,OAF_pike_sad,sad,train
ravdess,03-01-02-02-01-02-06,calm,train
meld_part3,dia99_utt8,neutral,train
crema_d,1043_IWW_HAP_XX,happy,train
meld_part1,dia188_utt2,neutral,train
meld_part3,dia81_utt1,neutral,train
crema_d,1031_MTI_SAD_XX,sad,train
tess,YAF_ripe_sad,sad,train
meld_part3,dia241_utt4,neutral,train
meld_part1,dia617_utt0,neutral,train
meld_part1,dia635_utt8,neutral,train
crema_d,1036_IEO_FEA_MD,fear,train
tess,YAF_have_ps,surprise,train
tess,OAF_rush_fear,fear,train
meld_part3,dia206_utt0,happy,train
meld_part1,dia673_utt9,neutral,train
meld_part1,dia538_utt0,angry,train
crema_d,1057_MTI_HAP_XX,happy,train
meld_part1,dia39_utt0,angry,train
crema_d,1035_TAI_FEA_XX,fear,train
crema_d,1039_DFA_SAD_XX,sad,train
crema_d,1069_WSI_HAP_XX,happy,train
meld_part1,dia119_utt3,neutral,train
meld_part1,dia279_utt8,neutral,train
tess,YAF_lore_disgust,disgust,train
meld_part1,dia331_utt2,neutral,train
meld_part3,dia92_utt0,happy,train
meld_part1,dia1008_utt2,happy,train
ravdess,03-01-05-02-01-01-16,angry,train
crema_d,1081_DFA_HAP_XX,happy,train
ravdess,03-01-02-02-02-02-10,calm,train
tess,YAF_road_ps,surprise,train
tess,OAF_thin_neutral,neutral,train
tess,OAF_soap_angry,angry,train
crema_d,1059_DFA_SAD_XX,sad,train
crema_d,1079_IEO_ANG_MD,angry,train
meld_part1,dia204_utt1,neutral,train
ravdess,03-01-06-02-01-01-07,fear,train
crema_d,1087_IEO_DIS_LO,disgust,train
tess,OAF_seize_fear,fear,train
meld_part1,dia112_utt1,surprise,train
ravdess,03-01-04-02-01-01-08,sad,train
meld_part1,dia997_utt1,neutral,train
ravdess,03-01-07-01-02-02-24,disgust,train
tess,OAF_laud_disgust,disgust,train
ravdess,03-01-04-01-02-01-09,sad,train
meld_part3,dia279_utt10,angry,train
crema_d,1001_MTI_NEU_XX,neutral,train
meld_part3,dia232_utt5,happy,train
crema_d,1048_IWW_FEA_XX,fear,train
meld_part1,dia557_utt7,angry,train
crema_d,1086_TSI_NEU_XX,neutral,train
crema_d,1054_DFA_DIS_XX,disgust,train
meld_part1,dia451_utt1,angry,train
crema_d,1066_TIE_DIS_XX,disgust,train
ravdess,03-01-05-02-02-01-11,angry,train
ravdess,03-01-06-01-02-01-08,fear,train
meld_part1,dia652_utt9,fear,train
meld_part1,dia562_utt2,neutral,train
crema_d,1045_MTI_FEA_XX,fear,train
meld_part2,dia94_utt0,neutral,train
meld_part1,dia373_utt1,neutral,train
meld_part1,dia758_utt2,angry,train
crema_d,1090_IWW_DIS_XX,disgust,train
meld_part1,dia720_utt6,neutral,train
meld_part1,dia473_utt3,fear,train
crema_d,1022_ITS_DIS_XX,disgust,train
meld_part3,dia264_utt2,surprise,train
meld_part2,dia29_utt9,angry,train
meld_part1,dia670_utt13,happy,train
meld_part1,dia895_utt3,surprise,train
meld_part1,dia72_utt7,neutral,train
meld_part3,dia65_utt10,surprise,train
crema_d,1082_MTI_ANG_XX,angry,train
crema_d,1049_IWW_DIS_XX,disgust,train
meld_part1,dia320_utt13,sad,train
crema_d,1045_IEO_DIS_MD,disgust,train
crema_d,1004_TAI_NEU_XX,neutral,train
crema_d,1053_TSI_FEA_XX,fear,train
meld_part2,dia93_utt5,neutral,train
crema_d,1003_ITS_ANG_XX,angry,train
crema_d,1065_ITS_DIS_XX,disgust,train
crema_d,1074_TSI_ANG_XX,angry,train
meld_part1,dia714_utt0,neutral,train
crema_d,1054_TAI_HAP_XX,happy,train
tess,OAF_keep_happy,happy,train
meld_part3,dia244_utt6,disgust,train
ravdess,03-01-05-01-02-02-20,angry,train
meld_part1,dia583_utt2,neutral,train
crema_d,1046_TSI_HAP_XX,happy,train
meld_part1,dia594_utt4,neutral,train
meld_part1,dia64_utt7,happy,train
meld_part3,dia69_utt5,happy,train
meld_part1,dia722_utt1,neutral,train
crema_d,1084_DFA_NEU_XX,neutral,train
ravdess,03-01-04-01-02-01-04,sad,train
meld_part3,dia133_utt6,neutral,train
ravdess,03-01-06-01-01-02-17,fear,train
crema_d,1001_IEO_FEA_MD,fear,train
crema_d,1025_WSI_NEU_XX,neutral,train
meld_part2,dia19_utt8,neutral,train
ravdess,03-01-07-02-02-01-11,disgust,train
meld_part1,dia450_utt4,neutral,train
crema_d,1052_ITS_SAD_XX,sad,train
crema_d,1055_DFA_ANG_XX,angry,train
crema_d,1066_IEO_DIS_LO,disgust,train
meld_part3,dia161_utt4,happy,train
meld_part3,dia68_utt8,neutral,train
ravdess,03-01-02-01-01-01-06,calm,train
meld_part3,dia147_utt7,neutral,train
meld_part2,dia40_utt6,angry,train
meld_part3,dia76_utt18,happy,train
meld_part1,dia827_utt4,neutral,train
crema_d,1021_WSI_SAD_XX,sad,train
meld_part3,dia169_utt20,neutral,train
meld_part1,dia29_utt2,neutral,train
crema_d,1056_IEO_SAD_HI,sad,train
ravdess,03-01-06-01-01-02-22,fear,train
crema_d,1006_ITS_DIS_XX,disgust,train
meld_part2,dia46_utt3,neutral,train
meld_part1,dia623_utt14,neutral,train
meld_part1,dia471_utt3,neutral,train
meld_part1,dia1012_utt6,angry,train
meld_part1,dia804_utt7,angry,train
tess,YAF_cab_happy,happy,train
meld_part1,dia596_utt19,angry,train
crema_d,1084_IEO_DIS_MD,disgust,train
meld_part1,dia81_utt0,neutral,train
tess,YAF_tip_happy,happy,train
crema_d,1081_IOM_HAP_XX,happy,train
meld_part1,dia59_utt0,neutral,train
tess,OAF_search_neutral,neutral,train
crema_d,1075_ITH_HAP_XX,happy,train
meld_part1,dia961_utt7,neutral,train
meld_part1,dia935_utt0,neutral,train
ravdess,03-01-06-01-01-01-22,fear,train
meld_part1,dia183_utt13,neutral,train
meld_part1,dia809_utt14,angry,train
crema_d,1069_IWL_DIS_XX,disgust,train
meld_part3,dia252_utt16,neutral,train
meld_part3,dia137_utt9,surprise,train
tess,OAF_base_sad,sad,train
meld_part3,dia164_utt2,neutral,train
meld_part1,dia956_utt12,neutral,train
crema_d,1053_TIE_HAP_XX,happy,train
crema_d,1030_IEO_FEA_LO,fear,train
meld_part1,dia1035_utt1,neutral,train
ravdess,03-01-07-01-01-02-02,disgust,train
meld_part2,dia30_utt8,happy,train
meld_part1,dia184_utt1,neutral,train
meld_part1,dia25_utt10,neutral,train
tess,YAF_home_fear,fear,train
meld_part3,dia124_utt4,neutral,train
crema_d,1030_TAI_FEA_XX,fear,train
meld_part1,dia907_utt10,neutral,train
meld_part1,dia12_utt10,disgust,train
crema_d,1038_IWL_DIS_XX,disgust,train
crema_d,1021_ITH_NEU_XX,neutral,train
meld_part1,dia755_utt1,angry,train
crema_d,1031_TIE_SAD_XX,sad,train
meld_part2,dia61_utt4,neutral,train
meld_part1,dia319_utt12,neutral,train
crema_d,1028_ITH_ANG_XX,angry,train
meld_part1,dia311_utt3,happy,train
crema_d,1086_WSI_NEU_XX,neutral,train
ravdess,03-01-07-02-02-02-13,disgust,train
tess,OAF_kick_ps,surprise,train
meld_part1,dia252_utt3,neutral,train
tess,OAF_name_ps,surprise,train
meld_part1,dia810_utt10,neutral,train
crema_d,1070_IWL_HAP_XX,happy,train
meld_part1,dia434_utt10,sad,train
meld_part1,dia279_utt3,fear,train
meld_part1,dia989_utt3,fear,train
crema_d,1048_DFA_HAP_XX,happy,train
meld_part1,dia1005_utt11,angry,train
meld_part2,dia14_utt0,happy,train
meld_part3,dia102_utt9,happy,train
meld_part1,dia493_utt1,surprise,train
crema_d,1081_TSI_FEA_XX,fear,train
meld_part1,dia474_utt14,happy,train
meld_part1,dia849_utt9,neutral,train
meld_part3,dia22_utt15,happy,train
meld_part2,dia63_utt14,neutral,train
ravdess,03-01-08-02-01-02-20,surprise,train
meld_part1,dia43_utt0,neutral,train
tess,OAF_gap_angry,angry,train
meld_part3,dia111_utt14,neutral,train
meld_part1,dia456_utt4,sad,train
crema_d,1050_TIE_SAD_XX,sad,train
meld_part1,dia446_utt10,surprise,train
crema_d,1053_DFA_NEU_XX,neutral,train
crema_d,1004_TIE_ANG_XX,angry,train
meld_part3,dia67_utt1,neutral,train
crema_d,1010_IWW_ANG_XX,angry,train
meld_part1,dia312_utt2,angry,train
tess,OAF_perch_fear,fear,train
crema_d,1086_IEO_SAD_LO,sad,train
crema_d,1031_IEO_SAD_MD,sad,train
meld_part3,dia177_utt2,neutral,train
meld_part3,dia90_utt2,surprise,train
crema_d,1056_MTI_NEU_XX,neutral,train
tess,OAF_hire_fear,fear,train
meld_part1,dia30_utt6,angry,train
meld_part1,dia835_utt3,neutral,train
crema_d,1088_IEO_HAP_MD,happy,train
meld_part2,dia54_utt1,neutral,train
meld_part1,dia226_utt12,surprise,train
crema_d,1071_DFA_HAP_XX,happy,train
crema_d,1040_DFA_HAP_XX,happy,train
crema_d,1034_IEO_HAP_LO,happy,train
meld_part1,dia478_utt1,surprise,train
meld_part1,dia655_utt10,neutral,train
meld_part1,dia659_utt12,neutral,train
meld_part1,dia860_utt13,surprise,train
meld_part3,dia135_utt1,surprise,train
crema_d,1008_IEO_DIS_MD,disgust,train
meld_part1,dia906_utt1,neutral,train
meld_part1,dia826_utt1,happy,train
meld_part2,dia105_utt1,neutral,train
meld_part3,dia188_utt1,neutral,train
crema_d,1014_ITS_NEU_XX,neutral,train
tess,OAF_puff_angry,angry,train
ravdess,03-01-08-02-01-02-11,surprise,train
meld_part1,dia74_utt3,neutral,train
crema_d,1078_IWL_HAP_XX,happy,train
crema_d,1014_WSI_FEA_XX,fear,train
meld_part1,dia973_utt1,neutral,train
ravdess,03-01-06-02-01-02-13,fear,train
meld_part3,dia32_utt11,sad,train
meld_part1,dia632_utt17,sad,train
crema_d,1001_IEO_FEA_HI,fear,train
meld_part1,dia395_utt4,angry,train
meld_part1,dia702_utt2,neutral,train
meld_part1,dia1010_utt3,disgust,train
ravdess,03-01-03-01-01-01-18,happy,train
crema_d,1022_IEO_DIS_MD,disgust,train
meld_part1,dia55_utt5,happy,train
meld_part3,dia182_utt7,surprise,train
crema_d,1062_IWL_ANG_XX,angry,train
meld_part1,dia318_utt4,neutral,train
meld_part2,dia72_utt18,angry,train
meld_part1,dia1009_utt13,surprise,train
meld_part1,dia365_utt7,neutral,train
meld_part1,dia867_utt1,angry,train
meld_part1,dia930_utt0,happy,train
meld_part1,dia229_utt4,neutral,train
meld_part3,dia68_utt14,neutral,train
crema_d,1022_IOM_DIS_XX,disgust,train
meld_part1,dia751_utt0,surprise,train
tess,OAF_goal_ps,surprise,train
crema_d,1037_TIE_HAP_XX,happy,train
meld_part1,dia626_utt9,neutral,train
tess,YAF_kick_happy,happy,train
meld_part3,dia216_utt3,neutral,train
meld_part3,dia256_utt1,neutral,train
ravdess,03-01-03-01-01-02-17,happy,train
tess,YAF_rag_neutral,neutral,train
tess,YAF_sheep_happy,happy,train
crema_d,1009_WSI_DIS_XX,disgust,train
meld_part1,dia516_utt1,happy,train
meld_part1,dia197_utt0,happy,train
tess,OAF_deep_angry,angry,train
crema_d,1050_TSI_ANG_XX,angry,train
ravdess,03-01-07-02-01-01-03,disgust,train
meld_part2,dia6_utt6,neutral,train
meld_part1,dia564_utt1,surprise,train
meld_part1,dia714_utt2,angry,train
tess,OAF_note_ps,surprise,train
tess,OAF_mill_fear,fear,train
crema_d,1069_TSI_ANG_XX,angry,train
meld_part3,dia107_utt3,sad,train
meld_part3,dia184_utt14,happy,train
tess,YAF_mode_happy,happy,train
crema_d,1043_TIE_HAP_XX,happy,train
tess,YAF_soap_disgust,disgust,train
crema_d,1032_IEO_DIS_MD,disgust,train
tess,YAF_kite_happy,happy,train
crema_d,1041_ITS_ANG_XX,angry,train
meld_part1,dia542_utt8,surprise,train
crema_d,1041_IEO_DIS_HI,disgust,train
crema_d,1038_DFA_FEA_XX,fear,train
tess,OAF_when_disgust,disgust,train
crema_d,1043_MTI_ANG_XX,angry,train
crema_d,1055_ITH_NEU_XX,neutral,train
crema_d,1021_IOM_NEU_XX,neutral,train
crema_d,1090_MTI_FEA_XX,fear,train
crema_d,1013_ITS_HAP_XX,happy,train
meld_part1,dia836_utt0,neutral,train
ravdess,03-01-03-01-02-02-22,happy,train
crema_d,1007_IEO_HAP_HI,happy,train
meld_part1,dia34_utt11,neutral,train
meld_part3,dia133_utt8,surprise,train
meld_part1,dia88_utt2,neutral,train
meld_part1,dia872_utt9,neutral,train
meld_part3,dia133_utt9,neutral,train
crema_d,1056_ITH_DIS_XX,disgust,train
tess,OAF_hush_sad,sad,train
meld_part2,dia106_utt2,neutral,train
tess,YAF_chair_happy,happy,train
crema_d,1020_WSI_FEA_XX,fear,train
meld_part1,dia509_utt12,surprise,train
meld_part1,dia840_utt6,fear,train
meld_part3,dia49_utt10,neutral,train
ravdess,03-01-02-01-02-02-08,calm,train
crema_d,1005_DFA_HAP_XX,happy,train
ravdess,03-01-04-02-02-02-05,sad,train
crema_d,1090_IEO_ANG_HI,angry,train
tess,YAF_germ_fear,fear,train
meld_part2,dia97_utt14,fear,train
crema_d,1043_ITH_ANG_XX,angry,train
meld_part1,dia769_utt0,sad,train
meld_part1,dia204_utt11,neutral,train
ravdess,03-01-02-01-02-01-01,calm,train
meld_part1,dia99_utt9,neutral,train
tess,OAF_tip_sad,sad,train
tess,OAF_size_disgust,disgust,train
meld_part1,dia907_utt6,surprise,train
crema_d,1066_IEO_SAD_LO,sad,train
crema_d,1050_MTI_ANG_XX,angry,train
meld_part1,dia645_utt5,sad,train
meld_part1,dia1035_utt5,angry,train
meld_part1,dia204_utt7,neutral,train
crema_d,1035_ITH_SAD_XX,sad,train
meld_part1,dia707_utt7,neutral,train
meld_part3,dia4_utt5,fear,train
crema_d,1077_TIE_HAP_XX,happy,train
meld_part1,dia670_utt11,happy,train
crema_d,1021_TIE_FEA_XX,fear,train
meld_part2,dia77_utt4,neutral,train
crema_d,1069_IWL_HAP_XX,happy,train
meld_part1,dia137_utt7,neutral,train
meld_part1,dia791_utt16,surprise,train
meld_part1,dia570_utt2,happy,train
meld_part1,dia226_utt4,neutral,train
tess,OAF_lot_fear,fear,train
meld_part1,dia580_utt1,neutral,train
ravdess,03-01-07-01-01-01-22,disgust,train
crema_d,1035_IEO_SAD_MD,sad,train
meld_part1,dia389_utt12,happy,train
tess,OAF_learn_sad,sad,train
crema_d,1034_MTI_ANG_XX,angry,train
meld_part3,dia219_utt0,neutral,train
meld_part1,dia840_utt11,neutral,train
crema_d,1048_DFA_SAD_XX,sad,train
tess,YAF_keg_sad,sad,train
ravdess,03-01-08-01-01-01-21,surprise,train
meld_part1,dia682_utt6,happy,train
meld_part1,dia345_utt1,neutral,train
crema_d,1080_IWW_NEU_XX,neutral,train
meld_part1,dia1018_utt6,angry,train
meld_part1,dia225_utt5,neutral,train
meld_part2,dia58_utt9,neutral,train
crema_d,1062_IEO_HAP_HI,happy,train
tess,YAF_wife_disgust,disgust,train
meld_part1,dia26_utt10,neutral,train
crema_d,1060_ITS_ANG_XX,angry,train
crema_d,1066_MTI_FEA_XX,fear,train
meld_part3,dia83_utt0,neutral,train
meld_part1,dia414_utt8,happy,train
ravdess,03-01-07-02-01-02-08,disgust,train
meld_part1,dia466_utt7,disgust,train
meld_part1,dia649_utt10,neutral,train
meld_part1,dia174_utt2,happy,train
meld_part1,dia863_utt3,neutral,train
tess,OAF_rush_neutral,neutral,train
meld_part1,dia897_utt3,neutral,train
meld_part1,dia755_utt8,angry,train
meld_part1,dia253_utt6,surprise,train
meld_part3,dia110_utt7,happy,train
meld_part1,dia118_utt5,happy,train
ravdess,03-01-06-01-02-02-22,fear,train
meld_part1,dia834_utt3,neutral,train
ravdess,03-01-08-02-01-02-15,surprise,train
crema_d,1004_TSI_SAD_XX,sad,train
meld_part1,dia503_utt11,angry,train
meld_part1,dia360_utt0,sad,train
tess,OAF_choice_ps,surprise,train
crema_d,1069_TIE_SAD_XX,sad,train
meld_part2,dia69_utt17,sad,train
ravdess,03-01-07-01-02-02-04,disgust,train
tess,YAF_came_ps,surprise,train
tess,YAF_pick_fear,fear,train
meld_part1,dia459_utt9,neutral,train
meld_part1,dia857_utt9,neutral,train
tess,OAF_sour_ps,surprise,train
meld_part2,dia92_utt3,surprise,train
meld_part1,dia377_utt4,surprise,train
meld_part2,dia91_utt5,surprise,train
meld_part1,dia976_utt3,neutral,train
crema_d,1015_DFA_DIS_XX,disgust,train
meld_part3,dia237_utt2,neutral,train
meld_part1,dia9_utt5,neutral,train
meld_part1,dia309_utt4,neutral,train
meld_part1,dia526_utt18,neutral,train
meld_part1,dia374_utt5,surprise,train
meld_part1,dia1018_utt3,sad,train
tess,OAF_wag_disgust,disgust,train
meld_part1,dia480_utt2,neutral,train
meld_part1,dia661_utt1,surprise,train
meld_part3,dia25_utt0,neutral,train
meld_part2,dia51_utt1,happy,train
meld_part2,dia40_utt7,neutral,train
tess,YAF_limb_happy,happy,train
ravdess,03-01-04-02-02-02-22,sad,train
meld_part1,dia235_utt5,happy,train
crema_d,1076_IEO_DIS_LO,disgust,train
meld_part1,dia311_utt11,neutral,train
crema_d,1083_WSI_FEA_XX,fear,train
meld_part3,dia60_utt4,sad,train
crema_d,1005_IEO_HAP_MD,happy,train
meld_part1,dia829_utt2,angry,train
meld_part1,dia868_utt0,angry,train
crema_d,1059_MTI_NEU_XX,neutral,train
crema_d,1072_IWW_SAD_XX,sad,train
crema_d,1020_TIE_SAD_XX,sad,train
meld_part1,dia768_utt4,surprise,train
meld_part1,dia179_utt17,neutral,train
meld_part1,dia146_utt5,neutral,train
tess,YAF_join_sad,sad,train
meld_part1,dia228_utt0,angry,train
tess,OAF_rot_sad,sad,train
meld_part1,dia305_utt14,happy,train
meld_part1,dia154_utt6,angry,train
meld_part1,dia562_utt7,happy,train
crema_d,1060_ITS_SAD_XX,sad,train
tess,YAF_hash_sad,sad,train
meld_part3,dia241_utt6,happy,train
crema_d,1036_ITS_NEU_XX,neutral,train
tess,OAF_peg_fear,fear,train
meld_part1,dia986_utt15,neutral,train
crema_d,1052_TSI_NEU_XX,neutral,train
meld_part1,dia679_utt4,surprise,train
tess,OAF_jail_fear,fear,train
ravdess,03-01-06-02-01-02-18,fear,train
meld_part1,dia237_utt1,surprise,train
crema_d,1044_IEO_HAP_MD,happy,train
crema_d,1079_TSI_DIS_XX,disgust,train
tess,YAF_mouse_disgust,disgust,train
ravdess,03-01-03-01-01-01-16,happy,train
crema_d,1010_TSI_SAD_XX,sad,train
meld_part1,dia796_utt7,neutral,train
meld_part1,dia719_utt4,neutral,train
meld_part2,dia29_utt10,happy,train
tess,YAF_read_fear,fear,train
meld_part1,dia869_utt8,fear,train
ravdess,03-01-06-02-02-01-09,fear,train
meld_part3,dia145_utt8,neutral,train
crema_d,1078_IEO_HAP_MD,happy,train
meld_part1,dia365_utt13,surprise,train
meld_part3,dia64_utt16,neutral,train
meld_part1,dia910_utt2,happy,train
